PE UV                   SPECTRUM    ASCII       PEDS        1.60        
  -1
SAM015.SP
15/02/23
19:18:54.00
15/02/23
19:27:55.00
Rambo

320.000000
1









4444

SCAN
1
1


0.0

2.00
MANUAL



VIS




































#HDR
-1
-1
#GR
NM
A
0.00000011920928955078
0.0
2500.000000
5.000000
437
8
300.000000
0.000639
#DATA
2500.000000	0.274758   
2495.000000	0.114470   
2490.000000	300.000000 
2485.000000	0.407314   
2480.000000	0.201470   
2475.000000	0.431069   
2470.000000	0.566779   
2465.000000	0.631078   
2460.000000	0.334650   
2455.000000	0.478287   
2450.000000	0.463995   
2445.000000	0.490174   
2440.000000	0.655797   
2435.000000	0.536185   
2430.000000	0.619846   
2425.000000	0.597430   
2420.000000	0.403291   
2415.000000	0.240617   
2410.000000	0.483827   
2405.000000	0.375841   
2400.000000	0.500412   
2395.000000	0.753306   
2390.000000	0.000639   
2385.000000	0.505546   
2380.000000	0.410477   
2375.000000	0.369469   
2370.000000	0.480175   
2365.000000	0.567826   
2360.000000	0.613271   
2355.000000	0.181236   
2350.000000	0.285243   
2345.000000	0.663437   
2340.000000	0.385852   
2335.000000	0.507615   
2330.000000	0.369357   
2325.000000	0.525841   
2320.000000	0.464065   
2315.000000	0.510864   
2310.000000	0.469082   
2305.000000	0.532404   
2300.000000	0.352081   
2295.000000	0.420144   
2290.000000	0.511500   
2285.000000	0.352942   
2280.000000	0.467126   
2275.000000	0.474970   
2270.000000	0.477179   
2265.000000	0.580600   
2260.000000	0.490499   
2255.000000	0.556164   
2250.000000	0.342593   
2245.000000	0.447960   
2240.000000	0.694063   
2235.000000	0.657996   
2230.000000	0.529619   
2225.000000	0.460406   
2220.000000	0.338923   
2215.000000	0.281494   
2210.000000	0.590406   
2205.000000	0.475479   
2200.000000	0.490633   
2195.000000	0.450915   
2190.000000	0.394431   
2185.000000	0.502277   
2180.000000	0.371230   
2175.000000	0.597522   
2170.000000	0.423445   
2165.000000	0.413255   
2160.000000	0.454083   
2155.000000	0.355298   
2150.000000	0.582153   
2145.000000	0.560984   
2140.000000	0.680641   
2135.000000	0.468360   
2130.000000	0.536351   
2125.000000	0.588445   
2120.000000	0.612051   
2115.000000	0.554794   
2110.000000	0.481900   
2105.000000	0.700243   
2100.000000	0.539537   
2095.000000	0.522255   
2090.000000	0.454357   
2085.000000	0.517872   
2080.000000	0.523486   
2075.000000	0.566744   
2070.000000	0.556869   
2065.000000	0.461438   
2060.000000	0.528042   
2055.000000	0.590498   
2050.000000	0.524034   
2045.000000	0.548237   
2040.000000	0.443455   
2035.000000	0.475986   
2030.000000	0.521121   
2025.000000	0.476837   
2020.000000	0.556573   
2015.000000	0.505373   
2010.000000	0.555717   
2005.000000	0.562930   
2000.000000	0.571471   
1995.000000	0.532995   
1990.000000	0.507422   
1985.000000	0.544925   
1980.000000	0.535314   
1975.000000	0.522946   
1970.000000	0.546222   
1965.000000	0.549845   
1960.000000	0.527651   
1955.000000	0.493921   
1950.000000	0.489400   
1945.000000	0.501414   
1940.000000	0.514096   
1935.000000	0.555375   
1930.000000	0.520065   
1925.000000	0.503251   
1920.000000	0.526315   
1915.000000	0.527895   
1910.000000	0.575589   
1905.000000	0.551484   
1900.000000	0.555966   
1895.000000	0.531751   
1890.000000	0.517356   
1885.000000	0.581422   
1880.000000	0.563720   
1875.000000	0.558143   
1870.000000	0.589726   
1865.000000	0.599572   
1860.000000	0.530019   
1855.000000	0.564286   
1850.000000	0.600311   
1845.000000	0.596574   
1840.000000	0.579639   
1835.000000	0.577494   
1830.000000	0.579841   
1825.000000	0.573282   
1820.000000	0.579539   
1815.000000	0.585026   
1810.000000	0.591313   
1805.000000	0.591049   
1800.000000	0.563510   
1795.000000	0.555778   
1790.000000	0.568750   
1785.000000	0.569394   
