
2500.000000	300.000000 
2495.000000	0.759189   
2490.000000	0.427079   
2485.000000	300.000000 
2480.000000	300.000000 
2475.000000	300.000000 
2470.000000	0.701523   
2465.000000	0.475705   
2460.000000	0.347296   
2455.000000	0.323238   
2450.000000	0.856456   
2445.000000	0.463291   
2440.000000	-0.038361  
2435.000000	0.371743   
2430.000000	0.828869   
2425.000000	0.586774   
2420.000000	0.336190   
2415.000000	0.574717   
2410.000000	0.368937   
2405.000000	0.703782   
2400.000000	0.253687   
2395.000000	0.489626   
2390.000000	0.343789   
2385.000000	0.058212   
2380.000000	0.694872   
2375.000000	0.253144   
2370.000000	0.454777   
2365.000000	0.566810   
2360.000000	0.098575   
2355.000000	0.409105   
2350.000000	0.193121   
2345.000000	0.794773   
2340.000000	0.251419   
2335.000000	0.707748   
2330.000000	0.543843   
2325.000000	0.257648   
2320.000000	0.498652   
2315.000000	-0.007641  
2310.000000	0.816861   
2305.000000	0.241967   
2300.000000	0.514564   
2295.000000	0.425231   
2290.000000	0.383347   
2285.000000	0.636862   
2280.000000	0.616539   
2275.000000	0.400998   
2270.000000	0.759818   
2265.000000	0.468151   
2260.000000	0.566327   
2255.000000	0.464728   
2250.000000	0.587856   
2245.000000	0.471235   
2240.000000	0.749223   
2235.000000	0.862289   
2230.000000	0.719369   
2225.000000	0.661243   
2220.000000	0.460352   
2215.000000	0.512090   
2210.000000	0.799619   
2205.000000	0.474764   
2200.000000	0.560959   
2195.000000	0.496223   
2190.000000	0.463672   
2185.000000	0.331475   
2180.000000	0.247086   
2175.000000	0.359920   
2170.000000	0.483155   
2165.000000	0.378180   
2160.000000	0.600800   
2155.000000	0.630179   
2150.000000	0.655984   
2145.000000	0.479637   
2140.000000	0.584430   
2135.000000	0.401267   
2130.000000	0.478684   
2125.000000	0.348111   
2120.000000	0.367275   
2115.000000	0.650238   
2110.000000	0.466004   
2105.000000	0.302862   
2100.000000	0.655536   
2095.000000	0.437129   
2090.000000	0.691266   
2085.000000	0.729350   
2080.000000	0.608854   
2075.000000	0.571261   
2070.000000	0.496350   
2065.000000	0.502210   
2060.000000	0.582367   
2055.000000	0.495411   
2050.000000	0.477175   
2045.000000	0.546737   
2040.000000	0.518855   
2035.000000	0.517096   
2030.000000	0.557301   
2025.000000	0.509334   
2020.000000	0.586930   
2015.000000	0.575689   
2010.000000	0.569764   
2005.000000	0.557911   
2000.000000	0.559932   
1995.000000	0.586600   
1990.000000	0.581601   
1985.000000	0.584748   
1980.000000	0.554809   
1975.000000	0.560017   
1970.000000	0.545290   
1965.000000	0.523166   
1960.000000	0.557963   
1955.000000	0.536288   
1950.000000	0.481972   
1945.000000	0.516879   
1940.000000	0.542498   
1935.000000	0.479127   
1930.000000	0.450260   
1925.000000	0.539965   
1920.000000	0.627711   
1915.000000	0.668862   
1910.000000	0.521563   
1905.000000	0.470741   
1900.000000	0.522529   
1895.000000	0.527833   
1890.000000	0.610354   
1885.000000	0.626838   
1880.000000	0.600419   
1875.000000	0.591771   
1870.000000	0.601052   
1865.000000	0.552630   
1860.000000	0.530642   
1855.000000	0.516120   
1850.000000	0.561640   
1845.000000	0.599586   
1840.000000	0.623273   
1835.000000	0.593932   
1830.000000	0.576748   
1825.000000	0.556957   
1820.000000	0.562151   
1815.000000	0.572580   
1810.000000	0.520024   
1805.000000	0.574460   
1800.000000	0.603355   
1795.000000	0.598299   
1790.000000	0.570710   
1785.000000	0.524355   
1780.000000	0.516195   
1775.000000	0.542016   
1770.000000	0.562313   
1765.000000	0.544195   
1760.000000	0.568059   
1755.000000	0.585301   
1750.000000	0.556404   
1745.000000	0.547352   
1740.000000	0.532262   
1735.000000	0.562113   
1730.000000	0.613206   
1725.000000	0.583097   
1720.000000	0.567472   
1715.000000	0.580082   
1710.000000	0.563259   
1705.000000	0.542903   
1700.000000	0.582026   
1695.000000	0.597335   
1690.000000	0.599017   
1685.000000	0.605228   
1680.000000	0.593565   
1675.000000	0.575452   
1670.000000	0.591781   
1665.000000	0.626643   
1660.000000	0.613744   
1655.000000	0.587495   
1650.000000	0.601384   
1645.000000	0.598131   
1640.000000	0.591758   
1635.000000	0.611206   
