SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jun 09 13:56:27 CEST 2015
User: jiasu
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+F02403
Integration Time (usec): 30000000 (USB2+F02403)
Spectra Averaged: 1 (USB2+F02403)
Boxcar Smoothing: 0 (USB2+F02403)
Correct for Electrical Dark: No (USB2+F02403)
Strobe/Lamp Enabled: No (USB2+F02403)
Correct for Detector Non-linearity: No (USB2+F02403)
Correct for Stray Light: No (USB2+F02403)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
177.51	868.34
177.90	868.34
178.28	868.34
178.67	826.21
179.05	758.33
179.44	7669.94
179.82	3185.47
180.20	12833.16
180.59	4262.12
180.97	4077.21
181.36	5774.10
181.74	5741.33
182.12	3927.42
182.51	6038.58
182.89	4922.15
183.28	5544.73
183.66	4428.29
184.04	5788.14
184.43	4496.17
184.81	3843.16
185.19	3960.19
185.58	7056.72
185.96	6918.62
186.35	3014.61
186.73	5851.34
187.11	7978.89
187.50	7211.19
187.88	5568.13
188.26	5167.90
188.65	4739.58
189.03	3248.66
189.41	3911.04
189.80	10642.42
190.18	4676.39
190.56	5153.86
190.95	5095.35
191.33	5252.16
191.71	6443.49
192.10	5699.20
192.48	6186.04
192.86	3487.40
193.25	8844.88
193.63	2995.89
194.01	6258.59
194.40	3810.39
194.78	6710.32
195.16	3105.89
195.54	6071.35
195.93	3080.14
196.31	4690.43
196.69	3754.22
197.08	5394.93
197.46	5109.39
197.84	4112.32
198.22	9406.61
198.61	3611.45
198.99	6548.82
199.37	3155.04
199.75	3669.96
200.14	4601.49
200.52	5530.69
200.90	3981.25
201.28	3873.59
201.67	6923.30
202.05	4395.53
202.43	6052.63
202.81	4575.75
203.20	2469.27
203.58	5731.97
203.96	4755.97
204.34	7019.27
204.72	4957.25
205.11	4159.13
205.49	5153.86
205.87	5645.37
206.25	5624.31
206.63	3899.33
207.02	3684.00
207.40	4795.76
207.78	4512.55
208.16	5441.75
208.54	4135.73
208.93	3225.26
209.31	8449.33
209.69	4854.27
210.07	2871.84
210.45	4255.09
210.83	5575.16
211.22	4594.47
211.60	4903.42
211.98	2825.03
212.36	2906.95
212.74	3466.33
213.12	3503.78
213.50	3061.42
213.89	4170.83
214.27	6422.43
214.65	5392.59
215.03	6019.86
215.41	5118.75
215.79	3396.12
216.17	2368.62
216.55	5657.07
216.94	6141.57
217.32	3634.85
217.70	4844.91
218.08	3679.32
218.46	3241.64
218.84	2829.71
219.22	5963.68
219.60	3190.15
219.98	8472.74
220.36	5064.92
220.74	4978.32
221.12	6331.15
221.51	3157.38
221.89	3494.42
222.27	7438.22
222.65	4098.28
223.03	3899.33
223.41	2450.54
223.79	5446.43
224.17	4671.71
224.55	3847.84
224.93	3852.52
225.31	5458.13
225.69	4205.94
226.07	4236.37
226.45	2939.71
226.83	5511.96
227.21	2326.49
227.59	4493.83
227.97	5167.90
228.35	5097.69
228.73	7070.76
229.11	4063.17
229.49	7227.57
229.87	2752.47
230.25	4454.04
230.63	3702.73
231.01	2970.14
231.39	6518.39
231.77	4138.07
232.15	3173.77
232.53	5507.28
232.91	7449.93
233.29	5245.14
233.67	4287.86
234.05	3555.27
234.43	6834.36
234.81	6944.37
235.19	2633.10
235.57	3522.51
235.95	7651.21
236.33	4358.08
236.71	3948.48
237.09	3892.31
237.47	3150.36
237.84	5439.40
238.22	8180.17
238.60	4074.87
238.98	5177.26
239.36	3953.16
239.74	5376.21
240.12	4432.97
240.50	3887.63
240.88	8262.09
241.26	5263.86
241.64	4568.73
242.01	5614.95
242.39	5408.98
242.77	3080.14
243.15	2839.07
243.53	3084.83
243.91	2630.76
244.29	3878.27
244.67	3035.67
245.04	4409.57
245.42	3868.91
245.80	4063.17
246.18	3976.57
246.56	2974.82
246.94	3939.12
247.32	5177.26
247.69	4166.15
248.07	5928.58
248.45	5130.45
248.83	2939.71
249.21	2946.73
249.59	4908.10
249.96	7613.76
